user,total_volume,Percentage,Point
0x64845dc49898c1344d4e5f5ab8b83242a0b42f03,176172.1816,0.00005242377975,484.3957249,
0xba3090fa67547b4b6a8fdb5d448975ecfa5b9622,175381.2971,0.00005218843524,482.2211417,
0x6b00ea6fc7a9b699ce17bd7825bc16d45d2b3455,175313.8434,0.00005216836296,482.0356738,
0x94c68b083114bc3eabf4c6def410612ca27c55a5,174896.8618,0.00005204428122,480.8891584,
0x724352ca4009ab3af965e44013fc36dd1722b1d5,173045.086,0.00005149324594,475.7975925,
0xddc8c6914215115d7d3f58176e182dcb5556c075,173041.5392,0.00005149219052,475.7878404,
0x0e03b20206894d308015acc770868641ec7cee23,172903.7484,0.00005145118793,475.4089765,
0xc8722db4612bc18cf83eaaa44e9132ede538d11a,172632.5008,0.00005137047244,474.6631653,
0x408f1f7772d40b5924d42dc63c4ec5fd54f25c71,172246.9536,0.00005125574467,473.6030807,
0xe2fcc8c3ecf6b77b85feb5c06b2e85e7e28bcef8,172037.3572,0.0000511933748,473.0267832,
0x8df764709a4e085b8c21dcd1cc48118924b97f0e,172015.8342,0.00005118697018,472.9676044,
0x6959d93e0968f5a58fc5a5006469a8a565a0f9c0,171169.0515,0.00005093499197,470.6393258,
0xbb4b5d0478641f78ba57af847a31c88f8a240c9d,171138.9312,0.00005092602904,470.5565083,
0xcdb30d603c314f9fea8634a0a62999c2ed336104,170670.5224,0.00005078664404,469.2685909,
0x7a67661f1fd79a6fc1681877419b09bd41079e2e,170586.9587,0.00005076177788,469.0388276,
0x5779da0549e14c3768c3bc49090770fd713a8e4d,170018.2904,0.00005059255853,467.4752408,
0xf8acfaaa5c469fc91cb0a83f42781134facadc99,169984.6258,0.00005058254091,467.382678,
0xacf217c69ac99ee22f0d7173cdfbc4520af90e8a,169004.588,0.00005029090982,464.6880068,
0x611d90257ac7dfb474eeb142bebb7d8dc4fcef2b,168707.3745,0.00005020246762,463.8708008,
0xbdb0bb5b3c829173c21022ba8914afe42889caca,168015.345,0.00004999653953,461.9680252,
0x3c43f5f283a4911a4c835b911e0ba78135b60bf0,167991.9608,0.00004998958106,461.903729,
0xdc7412df4167429382aeaf45cd329ad608280cfb,167863.6482,0.00004995139892,461.550926,
0xfc052e10cd99270f6432484788395e049e435cec,167675.2394,0.00004989533387,461.032885,
0x20bd6c9322ed58a5c7311b6a7f53d247be2e26e6,167629.8491,0.00004988182702,460.9080817,
0xcd18cb27b790bc379995d73d00fa8f68678c3b5e,167360.3316,0.00004980162636,460.1670275,
0x13f0d371407dbb16008495b51e2fb750ff211cb3,167086.8214,0.00004972023758,459.4149952,
0xed6024b0c877e44fc5d047857015c5bd32dc0c5d,167042.8532,0.00004970715391,459.2941021,
0xd4af30b39680b642bbf276a2242d064046e723ea,167024.2795,0.00004970162691,459.2430326,
0x527e336bc0ede21183b683938c3ae473dea972c0,167005.3666,0.00004969599897,459.1910305,
0x2d9b4dc971f3985612a160d34c261c6dc2577954,166894.6721,0.00004966305947,458.8866695,
0xa9fb50aa53e7d7edbd64d405aea362eaffc67d80,166777.8714,0.00004962830294,458.5655191,
0xd8c4c967eb8c62844891a7a7459bc172ae5cc91e,166743.796,0.00004961816308,458.4718268,
0x559e6a4cbc7af13017ea5681d32e3db4f198b70d,166667.279,0.00004959539381,458.2614389,
0xbd34e2e69c73784dda6ff67bedabd862245f1119,166635.8021,0.00004958602719,458.1748913,
0x0d69bf20a4a00cbebc569e4bef27a78dcb4c0880,166376.3307,0.00004950881596,457.4614595,
0xc165797ee6bf3655c886ad825d35f85722636c80,166201.2015,0.00004945670254,456.9799315,
0x6a018ad51de844243ce7fb743c3e5f4481df6858,165781.4912,0.00004933180881,455.8259134,
0x56f16cde79ffb02a6279121af7e7612c76bf056e,165780.6124,0.00004933154731,455.8234971,
0xa4a0405750aa683c9baf9ef5d3507dafe0ffdc6f,165705.6614,0.00004930924404,455.617415,
0x4b45252815c0cc243f7279f1768c5595089a9968,164952.1516,0.00004908502118,453.5455957,
0x26d9b139503ba5f053a8aa6251ebadf093773514,163439.8621,0.00004863500727,449.3874672,
0x7f08e4fe2b30e5bce8d95522ae86002f070b58fa,162166.9168,0.00004825621532,445.8874296,
0x627bc29225d65c6051ed255a5fb066eeb05a8972,162119.7121,0.00004824216856,445.7576375,
0x75989083766089d1fd9edec738a943679aab4436,161631.5073,0.00004809689284,444.4152898,
0xb934ff63d7fb0a084a9445b8e324301ca0703007,161497.8116,0.00004805710884,444.0476857,
0x216c5528d75df840515a2584884f130d34f6e5e5,161129.7386,0.00004794758089,443.0356474,
0x3fefa0bfb5acda84b2b7d85195569b8eb91f6adf,160909.4935,0.00004788204227,442.4300706,
0x4bb47c8e4f82e5aa8831952734fbc0373b1468c0,160596.2273,0.00004778882325,441.5687269,
0xfc1945a384a19c65a4f1b2502edfde6bc104983c,159722.9633,0.00004752896498,439.1676364,
0x350197187fbcbb974344fa88284fd4449ce91b94,159222.3825,0.00004738000651,437.7912602,
0x3ccbfd18648681629572196e5c0361f138457430,157525.1093,0.00004687494677,433.1245082,
0x2f0c6a15d6f99877a1935cfc09ad23b46d6c1e51,157211.6652,0.00004678167481,432.2626753,
0xd098d40cd33ec26ddc58249e1ade42f2df22e415,156798.2297,0.00004665864828,431.1259102,
0x0cef7feff37208e1295ac6537445a9b5bc566fd5,155975.7504,0.00004641390208,428.8644552,
0x8af7650cf781075d1f613a8ecbcbd1ba1d302b73,155895.489,0.00004639001859,428.6437718,
0x4d2fdc6d8adb03f0d5d3521f452ed938c397a4cd,155812.7637,0.00004636540192,428.4163137,
0xbe4b279d129769c2e2d6692543f221262326d831,155668.0757,0.00004632234692,428.0184856,
0x441927caad627a13407796e87b16e7bb091236f6,155120.0573,0.00004615927239,426.5116769,
0x758d4ae7a29fe74b890d03cdf9a2bff689a9c28b,153468.0327,0.00004566767734,421.9693386,
0xbfe6795b3b9081453bd90b001ff9d00eae24aae3,152811.2382,0.00004547223416,420.1634437,
0x9d837774efb22c42d975fd86a8642ce97462f848,152448.0039,0.00004536414607,419.1647097,
0xc059c1a29ae0cf10dddbf81613c65166f3f5cdef,152190.401,0.00004528749085,418.4564154,
0xe5baa0a1ee78966794c884d406d315ee8fef5c4c,151623.5849,0.00004511882266,416.8979214,
0x537e4cbc63c73af62f6e4e5516a0bea144c11abb,151569.3466,0.0000451026829,416.74879,
0x12a390be41016c9ec56c71411bb07c98e716a268,151567.5761,0.00004510215605,416.7439219,
0x5309795e330c5fe31e0f19f229a671998f10b038,151541.4056,0.00004509436846,416.6719646,
0x48e53189a4aff640ce484d89b270c4aedfe4e7cc,151118.3798,0.00004496848814,415.5088304,
0x70357221e8925c4dd3a50b6ea1de5ad9612903ce,151063.489,0.00004495215421,415.3579049,
0x70d3c67bc25ec81ad33fcb53d57a8a8391bf9614,150855.3656,0.00004489022267,414.7856575,
0x367256ef8e3455fbc22148f1f57c5e7b69d0a382,150827.0583,0.00004488179923,414.7078249,
0xfecd4316c91ded985d14115c9ed6d7037a3b3ef8,150765.2082,0.00004486339442,414.5377644,
0xa509a0eca539e13199b0b05cbf71a96b27165ba5,150763.1439,0.00004486278014,414.5320885,
0xfead316709c16f0a176ed3228c8c6c4a4bc3233d,150700.8752,0.00004484425077,414.3608771,
0x6f7c0e5832d1e193e6289c0cbd952d837df97378,149514.616,0.00004449125411,411.099188,
0x80e52ae9e483cf08a19822b3c8ab36c3c2877bec,148527.8509,0.00004419762117,408.3860196,
0x08a279949148a7205cefbcc95a60d0d451396859,146887.1836,0.00004370940571,403.8749088,
0x2ec19e982172ead28b312a07faf25105fb3747d8,146153.0933,0.00004349096153,401.8564845,
0x57441ae820828d8b7c41574fc95bc4a21f96fa2b,146050.1928,0.0000434603413,401.5735536,
0xe7abc176aa2adadab0ec48d24ec765e1dbc4aa82,144952.5461,0.00004313371318,398.5555098,
0xedd13cbd0a01980de13812211e7687fd2e2feaef,144280.0496,0.00004293359754,396.7064413,
0x2bc87addae195da271c2cb6f773cee647aeefa60,143360.4375,0.0000426599474,394.177914,
0x64c69f321d41969601f77515c9f76df0cac40c68,141221.7009,0.00004202352083,388.2973325,
0xc05b8bb9471d025a8c7312dc1272cbe0493f7236,140320.8215,0.00004175544501,385.8203119,
0x62c440399574e54f5224fe5c8258f79851b9324e,139981.433,0.00004165445274,384.8871433,
0x706e8a1de4f372df952e26f01b6b7611b917bd2d,139943.9074,0.0000416432862,384.7839645,
0xa80e73c841a68f041c4dc0fe4cc1d1724bd87950,139873.401,0.00004162230552,384.590103,
0xbdcf4cf8b4ed65c82f7b178734cbc1a793fa8776,139636.9821,0.00004155195405,383.9400554,
0x70d34a109df594a3ac74d31b586f6c22673f092a,139568.4605,0.00004153156399,383.7516513,
0x8b8fbe6f27a1fa2a8df33ace05c396a389b1df61,139543.3917,0.00004152410423,383.6827231,
0xc7e43b182ad8f6caf79070e5a10769cec5c7fb16,139277.6416,0.00004144502464,382.9520277,
0x62a5af5fd8c62bb0095379aa51fbc54999f5f1a3,139117.0857,0.00004139724782,382.5105698,
0xa2b164204a44d0ed5ea5419e6bbcbf54722aa91b,138793.647,0.00004130100175,381.6212562,
0x4aa481f9353caaf6b6d7aaa6703d6be6ef075de2,138467.8954,0.00004120406743,380.7255831,
0x74f982c81ba99e1de714bea89667c1bec67455c9,137756.46,0.0000409923647,378.7694498,
0x74a5b346f2cccf06e2127eb6680389e7d8953c80,137574.6901,0.0000409382752,378.2696628,
0x707d2dfc57a744e13802db346449f769207bb471,136992.5598,0.00004076504995,376.6690615,
0x490fa6a6861be7870338a360c83bf4cbed9d4b84,136398.2102,0.00004058818858,375.0348625,
0x0e7f23218e696176446828ff3869e4b856e6c5db,136354.5544,0.00004057519787,374.9148283,
0x1daca571085666aefcbd38beda67f583c4da3dd6,136151.8344,0.00004051487422,374.3574378,
0xa93b843bbe07cd6665e86f42a82f7cba9c973aa5,135755.4632,0.00004039692554,373.267592,
0x15896657a124a6ef9d863715043e8a08390de3c3,135532.789,0.0000403306641,372.6553363,
0x9dfe5c05bf7b284ff659d8bdcd3c50a41f6739f9,135447.8186,0.00004030537935,372.4217052,
0x42a1ef5ffdaf134eb958814e443db9c244375c8f,134926.2093,0.00004015016341,370.9875099,
0x5533f2d183c5f9042a2a09acdcf2d1386c38913c,132619.8768,0.00003946386512,364.6461137,
0xf46675df8708a1bdcb83d8294de236b0060ca8a6,132297.704,0.00003936799575,363.7602807,
0x3d3a1b6043cb3362c9f4d4bb61503c8cab0fb33b,131038.6241,0.00003899332974,360.2983668,
0x022e3ce4eda264b3e3fef62036c8182ceb88e6ce,130736.0205,0.0000389032836,359.4663405,
0xa8be3ad8f80377c5347969187ca5998f26e85d2e,130315.8488,0.00003877825258,358.3110538,
0x2c82c8ca8c2d14f657763fac836726c848f771f9,128999.0487,0.0000383864107,354.6904349,
0x1f4d3eb9cb2bb7e0b8d00c2cd1834ab2034d21f9,128904.3328,0.00003835822597,354.430008,
0xd4bb5027627f893e8accd9829e4224c64bfe7f11,128577.9639,0.00003826110796,353.5326376,
0xb4cd4588b94093ec38c03fc52d8d8a8c80c29f0a,128076.2586,0.00003811181488,352.1531695,
0x236bfa18c70da07ecff00b612ab9bf9db2edebd2,128075.089,0.00003811146684,352.1499536,
0x8c35ff9c43c625535a4c7e6521a1b87da46febc7,128066.7385,0.00003810898197,352.1269934,
0x4c754bf0b6616d29d90250cd1f51fbc1ef4bd7c8,128011.8112,0.00003809263718,351.9759676,
0x0b110ccb01daf741678afc47145ba6acb5765fb0,128008.1315,0.00003809154221,351.96585,
0x61ad8c26aae2a396a5912dd42bc6c31042afeb73,128001.6818,0.00003808962297,351.9481162,
0x1a0f7b96d6883574c886e6ed7bed7bfbcebd4cc2,128001.4649,0.00003808955842,351.9475198,
0xe1f81fabf84a9139cc49a01608fec5466c1fe88b,127930.2335,0.000038068362,351.7516649,
0x6cedf064ce1eae38ec61a3599654cf068ee23d2d,127927.6797,0.00003806760207,351.7446431,
0x70a256cb6966a82abf404b73ae8cd6d303ecb2dd,127926.9733,0.00003806739186,351.7427008,
0x45584c00502854fe2a2203a65914bc996941088b,127906.7553,0.00003806137557,351.6871102,
0xa19d5f43cb9d7157c8a3356814ff211825394493,127401.7807,0.00003791110963,350.298653,
0x5978a549d145e67caa5dcd94d2b96f570fb4d47a,127326.8556,0.00003788881408,350.0926421,
0xf0c70486290e1d4a57cdba4577a7483720c042ca,126386.7663,0.00003760907051,347.5078115,
0xb9f47c844de01c00026687b80bb1443327e17446,126230.2716,0.00003756250218,347.0775202,
0x3d2ff325058a6e32b640a8a276f472ad6a897a5e,125905.72,0.00003746592495,346.1851466,
0x437668a377ad7aeb1ca080be72c3dab59072733b,125590.8487,0.0000373722283,345.3193895,
0xa08d99e545ab5bf3796833355bc707e202f7b576,125508.8612,0.00003734783117,345.0939601,
0xa85ccb0dab8e8aaf3418d1a47b82cd72e6d5c4be,124469.1797,0.00003703845183,342.2352949,
0xcdebdffdb3aaf105e0f5b19c888cea7fff3b9eb0,123793.3792,0.00003683735302,340.3771419,
0x216af78e4e03c9b27cdd74724eabed4c719aeaee,122322.7594,0.00003639973882,336.3335867,
0xd6e1357a8268b1fa2e86702756e49623e7ceb136,120699.7379,0.00003591677425,331.8709941,
0x9daf75b74403f2767f5425eb6dda17ee9df587e0,120662.2353,0.00003590561455,331.7678785,
0x6ba2c5ddef6968a9846372edb9dde5db007323cd,120645.0772,0.00003590050879,331.7207013,
0x3981335380e0b0f157c9551202a480aa8cd4bb6d,120598.8043,0.00003588673931,331.5934712,
0x0cdb2dab51d3657f739641c8f68890dd6e343a0c,120591.3733,0.00003588452806,331.5730392,
0x3f003e9da90829f9a7b077e7a1aa4ca262b59144,120589.2262,0.00003588388914,331.5671357,
0xe7dc6fa7619dad3c5b465313328f87df03c5643e,120563.3824,0.00003587619877,331.4960766,
0x9c6da5633bb704146535cd481ba047c22df1d7a4,120535.3363,0.00003586785306,331.4189622,
0x506128176bfc08ccba82910167c07534e319c5c9,120516.0482,0.00003586211347,331.3659285,
0xbe4626a61c8c717d2f34c1247a63aad1c6046ed9,120511.9871,0.000035860905,331.3547622,
0x2af9f1b149c155e715b7349785c2be26f124e83b,120504.8234,0.00003585877329,331.3350652,
0x5f2bdefe0afdf15d9f5633444c7e1055f7b82339,120487.8044,0.00003585370893,331.2882705,
0x8c06e1927f4a23e962c405aa917f708eec2126a1,120482.0694,0.00003585200236,331.2725018,
0x76a1a21450e6fd5c68558780a2c53cf1ffe8da04,120466.2689,0.00003584730058,331.2290574,
0x096ea357105c6991ecde7d1452023f11b0dc7635,120460.4613,0.00003584557241,331.213089,
0x78aaa7bb9a549f8dc4b076085974bb5bcaf2bcac,120457.6352,0.00003584473144,331.2053185,
0x547cc0fd3690e3801562837ac43751c00492a27f,120454.089,0.00003584367619,331.195568,
0x5e7f21a4cdc8646a089a05996b60ee54b79f36ca,120449.1976,0.00003584222065,331.1821188,
0x72b9b8d329dedbbd3cb8635dcd972416d9370dcd,120449.0431,0.00003584217468,331.181694,
0xa4c4cbdff80e01c340e1e83e80f63e7efd91b9ed,120448.4427,0.00003584199602,331.1800432,
0x3fc62f8f954682fb0e379e943d2d7d82a35ba990,120446.5514,0.00003584143322,331.174843,
0x408f296e410737eea680db42112508cf98df7227,120443.563,0.00003584054396,331.1666262,
0xb6bd3ac45cfe5c31b3f84a0c83f15e472511ed96,120407.5284,0.0000358298211,331.0675469,
0x080a61322706892c45fab93ba19367446f3579c4,120384.4201,0.00003582294473,331.0040093,
0x04e8c63db96d4a045d9571afc24a718320eb2ed0,119601.3886,0.00003558993705,328.8510184,
0x1fb07b82f702358d03101bc8ca6938f40a30f02f,119040.8754,0.00003542314443,327.3098545,
0xd8eaa1e8fe9706bc4e487b4eb12300e3b4c8cb65,118713.9684,0.0000353258663,326.4110046,
0xa53efdfab1ef17c9b1da48d9f2e9019ee6afd7ce,117572.2512,0.00003498612406,323.2717863,
0x98289029b0d4bb73ead9eb1a3300ed724fcf6779,116843.3252,0.00003476921663,321.2675616,
0x28bbad4cbf7264c0c550bd1414222515059fa9b9,116731.3715,0.00003473590242,320.9597384,
0x5e921ceda566a01aeb900a2051cf31b7f4646c44,116649.7751,0.00003471162168,320.7353843,
0x875c02095abb53428aa56a59fe6c8e712f48c762,115964.7659,0.00003450778262,318.8519114,
0x83bad39f067ef72e354f2ea9d318eaad381a7f15,115940.8955,0.00003450067947,318.7862783,
0xf88121d9e37aff06999369d5a4453531e72ddbff,115748.6014,0.00003444345827,318.2575545,
0x2f0311193dc91d6693910db67f4ddd028de07d5d,115550.0435,0.00003438437315,317.7116079,
0xcc9fb3e3fb2d14292776293d0be56e57bb771ca3,115519.9968,0.00003437543211,317.6289927,
0x5968b6910f835aff03d7aab8812384c10b9564bb,115367.2238,0.00003432997126,317.2089344,
0x10cf7c195c675185144986d33942931f87339bfd,115330.0508,0.00003431890964,317.1067251,
0xef29612449e8eef78dcb0d421ec6a22a0cd0a237,114271.264,0.00003400384511,314.1955288,
0x7c3d7f5182d6e875237a29256234dcd49594f321,114200.4383,0.00003398276942,314.0007894,
0x4255aba54a5e19ecd1764effcac8901cdc17c687,113995.2502,0.00003392171133,313.4366127,
0xdbe44621c93e3c64987479ee1646426f38a05875,113242.4938,0.00003369771265,311.3668649,
0xa1bcdc155f4fbf135b5e805e95af2a40c2dd8ac2,112856.9704,0.00003358299197,310.3068458,
0xce43a7498e65b6f6c8741fd9a7efc3f78efc78c4,112551.4226,0.00003349206972,309.4667242,
0x0a27631fb873df4169098cc97064f8c0367aaa7c,112442.1102,0.00003345954149,309.1661634,
0xe3cfa28822811283fc633c46a27c94f083f0fee8,112406.5998,0.00003344897462,309.0685254,
0xc099c081bb32e6e049cb07b969f6b2dbf6704a9b,112405.7205,0.00003344871296,309.0661078,
0xac7e4aaeebc951466bfb131656d1c40d4e91af40,112259.2345,0.00003340512294,308.6633359,
0xa79013410028b64e0b816712016e58a6402980db,111672.3345,0.00003323047836,307.04962,
0x64b9fdb88c167d3d7ea04f4c5882ef4277e37f64,111670.0297,0.00003322979252,307.0432828,
0x888b3d9dcd1b69d0e158b733ad7de6156334abc9,111667.8288,0.00003322913759,307.0372313,
0x008e6f872e8e80ad0ef37e1ad90a9bf258c39908,111621.6988,0.00003321541063,306.9103942,
0x9e1159344f9a91965b986414f23aba2055b89d4a,111595.0606,0.00003320748387,306.8371509,
0xeb2e59631a659fea103f54c5ce9be12d9625dc0b,111594.2777,0.0000332072509,306.8349983,
0x4ef721e8de55a5024da13e187b1b95cd1a87a3e0,111591.8558,0.00003320653021,306.8283391,
0xb7de7168ab752bc181cf38f7730e06de8e02703d,111591.5401,0.00003320643627,306.8274711,
0xaaeafaca528686067c5a3b3e75ecfd8ed600f244,111553.7274,0.00003319518429,306.7235029,
0xf4bb7b8cf001338e24f305b033a76c5c3629cbe7,111521.7936,0.00003318568171,306.635699,
0xd22ec7f4267e5ee42a962cebd7dbd8015718b9ff,110715.2371,0.00003294567367,304.4180247,
0x68384f5f679b4bf2e398b00a7a5bd97947a29177,110473.6899,0.00003287379616,303.7538765,
0xb15825e49f0a2c552aabab6ea6f1e248c3e98caf,110409.9207,0.00003285482028,303.5785394,
0x5cbb6df5eca12f9b3d252858550642d16152d720,110260.9619,0.00003281049442,303.1689685,
0xcbd6b0dee49eea88a3343ff4e5a2423586b4c1d6,109898.4735,0.00003270262829,302.1722854,
0x3bdec4c0c93c4869893115a768dcbf94238ef353,109827.4554,0.00003268149534,301.977017,
0xd176523519d2658976f8986a0eb67df07de88579,109642.8635,0.0000326265661,301.4694707,
0xc45d05cdc809d20c7b14959e8cd4a1199e3e966f,109595.1244,0.00003261236031,301.3382093,
0x67e3301839d2a8988598572e79076cdcb0f6fdd8,109345.955,0.00003253821466,300.6531034,
0x5fc79e21ceca2aa0f7a0aac71ef3ddde8f004e9e,109333.7209,0.00003253457414,300.6194651,
0x4cb792c7f7024bd58bbdcad19ce254f1dc8b8613,109251.4382,0.00003251008917,300.393224,
0x5f4eca85055fff26decf454d49c0e9a1288a65bd,108636.3828,0.00003232706636,298.7020931,
0xb8187b9ef4f81061ee346f0e320896a881542e10,107556.1633,0.00003200562407,295.7319664,
0x5d356b58226caebd61b95d737a9f55e677e71d4e,106591.9947,0.00003171871519,293.0809284,
0x6fe542aa9ecd83e9d9d0acae34d529771bd43485,105889.9917,0.00003150981927,291.15073,
0x2aa6b66ce9432a67953d1f37533cf0b05a5f6e08,105869.7228,0.00003150378783,291.0949995,
0xbc79425de3991c862da96bd828d9cd18db1c2bbc,105776.2694,0.00003147597878,290.8380439,
0x6516179e7190fb4db04c235cdc68a060e86e5a8f,105773.437,0.00003147513594,290.8302561,
0x8417deeaa33278e89044388f87321e79b2e45af0,105728.8735,0.00003146187512,290.7077261,
0xe8e8531e65179c29cfe5545d74892a945e320215,105672.6158,0.00003144513445,290.5530423,
0xf2a1d063706448b463def08257facee3231a6571,105662.1395,0.000031442017,290.5242371,
0x4fd68d6920f8787fc79d6cc2e31e3b1fbcd08615,105646.8556,0.00003143746895,290.4822131,
0x6952228d32dd577fc763b01475fe6b1b79c38fae,105645.1578,0.00003143696373,290.4775449,
0xed4875c13dbcfb68c750b426485c06ad60b9686e,105641.0066,0.00003143572846,290.4661309,
0x717b841e06311ff28d76aa269525ba29277f8936,105608.714,0.00003142611911,290.3773406,
0x537d0bee969a6a579358420dce031d3717465e5a,105598.8452,0.00003142318244,290.3502057,
0x1017d55a2a55f9efae3747830d57ea8a15262fa7,105593.817,0.00003142168619,290.3363804,
0xf695defc2ed2a096407d91c20bbbd1d93c57e238,105590.6238,0.00003142073598,290.3276005,
0x3d24b1585a3947c3b1eeb51e888ccf0907cdf23c,105589.9056,0.00003142052227,290.3256258,
0x9f7f7e9a2f6797031a374e5eb806188bfe25d67f,105583.7555,0.00003141869217,290.3087157,
0xa0d3c03fa793974081edeefe932766890408337e,105570.2654,0.00003141467791,290.2716239,
0xa18dcdc6ce66fbc2267fa171b49b7bee1f539ad7,105555.0502,0.0000314101503,290.2297888,
0xb3cf006cc7685f3fce6b0c834e488465d1c20e8b,105531.5236,0.00003140314946,290.165101,
0x2b7338541891c0e473d1c432a531e97019144c25,105529.2957,0.0000314024865,290.1589753,
0xb61792c1d4a7fe4737e570bc153b039ac68ebadc,105503.7614,0.00003139488823,290.0887672,
0x6c4606c1a25233958358ccb7689cffb42698bce0,105486.974,0.00003138989278,290.0426093,
0x0c7e74b12c1a640604c9c6245509d78758217cce,105484.2771,0.00003138909026,290.035194,
0x54dfa760393aa40b20c0436c3b44fc90aad8fa07,105480.0998,0.00003138784722,290.0237083,
0xf09ef6b0383d214330f3ae0c31323f9ec1fa4150,105442.9271,0.00003137678569,289.9214998,
0xf183a7f88f1950bcd71164f5355765e2b1ccb563,105424.4491,0.00003137128717,289.8706934,
0xb2210425dac699b5ead59d2c1e81168bb63a66c6,105406.5785,0.00003136596939,289.8215572,
0xf439a1231d9ef7c2ebb9ee5001ea4c8904a6a2eb,105375.4147,0.00003135669594,289.7358705,
0x05955e9190f1a4172330665543691df4527e0304,105310.8177,0.00003133747373,289.5582572,
0x5cc4370c58f3e6b555591a684eebfe0bb542cbb5,104362.9713,0.00003105542187,286.9520981,
0x7d1debb0da9dbd926d04ba6edbfd293af9efb9fa,103381.4807,0.00003076335847,284.2534322,
0x92df03ddab52aadbd3974b1f4f10e6e40bc5de96,103363.077,0.00003075788205,284.2028302,
0xebd95358c748ca384078f8cff16170bb45270711,102761.3013,0.00003057881089,282.5482127,
0x575e5c7f12795a86a537b111bd8a7dc05acc2451,100490.7815,0.00002990316944,276.3052856,
0xa3be8a594ba2fecda4ded5964688595826c6226b,100315.2979,0.00002985095056,275.8227832,
0xb791d1b51af954ee43a5ae1f1bcda360acfc075d,100224.7682,0.00002982401152,275.5738664,
0x123522af5b869fa58e2183af281f439f65390dfa,100220.2836,0.00002982267703,275.5615358,
0x81afae4c735f6d91b80426c945c172fec11ec7df,100165.1046,0.00002980625735,275.4098179,
0xa854e921266b03012fa5a6bb58eb100441d8f306,99993.67183,0.00002975524388,274.9384534,
0x27c5049cf41b9606ce8cda599315bd21af2ef1e4,99303.40431,0.0000295498401,273.0405225,
0x35b8850020e096ddcb2f383fa16251c294d76c07,98699.97298,0.00002937027627,271.3813527,
0x2a86bb6c8f484352f3845a02da8e1649df18775d,98564.97234,0.00002933010396,271.0101606,
0x5a4addfbaddf8280498d1c8fd231fc5c6da22051,98333.25748,0.00002926115227,270.373047,
0x041d7710eb5b759ca179fcbf8a5f9b534e6a4c21,98240.75844,0.00002923362722,270.1187155,
0x953950c966d4cee560cb21b857cd6e637408611c,98223.62472,0.00002922852871,270.0716053,
0x4a9edde72fbc42c9748f4d4769b3157665917c87,98098.38912,0.0000291912622,269.7272627,
0xc1aa88d178c4c25d5d386a2e893664a0d0aa7b31,98035.08522,0.00002917242478,269.5532049,
0x22764653df534c58bb5efae0822d16e464c09ff5,97355.68763,0.00002897025557,267.6851615,
0x0e9e393e145c98343bc13b29c1371412c1babc45,97054.43434,0.00002888061125,266.8568479,
0x73724f524daffc376f4906f25b331accacc5f8c1,97031.95563,0.00002887392223,266.7950414,
0x678c0d649e2160d77f5160d689126126284b1a11,96734.12597,0.00002878529668,265.9761413,
0x8aa077f5998d234ac8641d73d6bc4976e2a210fc,96729.28677,0.00002878385667,265.9628357,
0x99b6a44fa3d3e0d3f33464ffac5710f31c3db580,96273.61953,0.00002864826319,264.7099519,
0xc81f7b9bbd22a92a1e8c6512ff18e7606c0d097d,96079.31443,0.00002859044358,264.1756987,
0xe751d56c31dc1b16595a2cdfc94388687e26a674,95932.5566,0.00002854677266,263.7721794,
0xce3d7d2462488ebaaa730bf974cfe798fe634762,95600.35225,0.00002844791819,262.8587641,
0x3194c2db3f7fc86a8d2ce07fb67d00a33b39bab0,95600.13938,0.00002844785485,262.8581788,
0x41d96c79b0581317b89c32723958d27ac70d7ddc,95598.44222,0.00002844734982,262.8535124,
0x4b68784ac6e46000c366f462212122cb5472dddb,95597.50235,0.00002844707015,262.8509282,
0x41bb6e6a5c3e36de62b54caa17532bf34e7a297d,95534.20396,0.00002842823436,262.6768855,
0x0ae0670acc7a0b8850132ebe3cbb43b7bbf92b11,95310.0387,0.00002836152922,262.06053,
0xdd73dc606a8a4f48d65fae4fcdcfde5f2069851b,94937.17559,0.00002825057587,261.0353211,
0xe125f87c89561e742540d364b0e3a00dc821f524,94895.36249,0.0000282381335,260.9203535,
0x7511ec0e7a8e2e0e826f28c1bc72befd84ea3e21,94633.91079,0.00002816033298,260.2014768,
0x2eb82651ba5650f8bc2ccedb094840a8f7566b20,94455.23355,0.00002810716377,259.7101932,
0x85204a5e932b69455822033f33e378dff4bb8960,94446.50957,0.00002810456776,259.6862061,
0xaed3d2d33a891b56535314ec1e3dd6595447ba4b,94057.50093,0.00002798880997,258.6166041,
0x08c3add437d0e3b86586d69220b725b959092006,94001.82862,0.00002797224349,258.4635298,
0x44db0002349036164dd46a04327201eb7698a53e,93637.88383,0.00002786394398,257.4628423,
0x280b8533fbb0863ab5a6181a3576b16131061195,93083.89098,0.00002769909162,255.9396066,
0x2fef6742d30c81c518d7742d5c7ae6723f64a79c,93065.62052,0.00002769365486,255.8893709,
0xd13e4c946a2a6fdd8de41fae9fb7563f1460d8ab,92906.22206,0.00002764622245,255.4510955,
0x1c030b62e786646985bc85b8f9589de22c976c16,92793.4147,0.00002761265422,255.140925,
0xe1e17cd1b35b3e7c182da8f139d7d152021ff520,92753.2415,0.00002760069983,255.0304665,
0x7c7614c18ff7b5d72b1a999e6c8d8b4196f53915,92680.17843,0.00002757895836,254.8295753,
0xa02a34f7c610de92df6881c313599ba4d395b5d8,92474.71338,0.00002751781787,254.2646371,
